grid15nDr0nDe2,5.463659,6.325635,17.035086,23.360721,29430,28953,71128,71128
grid20nDr0nDe2,10.180451,1.891022,1.393239,3.284261,10592,10328,26418,26418
airport38nDr0nDe3,1.646617,0.375863,0.378364,0.754227,8121,7614,19868,19868
airport38nDr1nDe1,3.020050,0.379166,0.202073,0.581239,4712,4680,11365,11365
airport37nDr0nDe2,1.238095,1.392904,0.639905,2.032809,15538,15229,41256,41256
airport38nDr0nDe2,1.523810,0.758551,0.355845,1.114396,9646,9410,25030,25030
airport38nDr1nDe0,1.105263,0.693280,0.214171,0.907451,7392,7366,16727,16727
airport37nDr1nDe0,1.368421,1.636546,0.361759,1.998305,12158,12104,27901,27901
airport39nDr0nDe3,1.739348,0.276072,0.270999,0.547071,7526,7051,17808,17808
airport38nDr0nDe1,1.411028,1.191003,0.494838,1.685841,10974,10894,27647,27647
grid1nDr1nDe1,2.609023,3.652827,1.354395,5.007222,15896,15773,35365,35365
airport39nDr0nDe1,2.035088,0.884760,0.461850,1.346610,10542,10481,26924,26924
airport37nDr1nDe1,3.308271,1.518494,0.733666,2.252160,13868,13765,35208,35208
airport37nDr0nDe1,5.260410,1.580532,1.884057,3.464589,14261,14136,35803,35803
airport3nDr1nDe0,1.368421,0.173310,0.054015,0.227325,2064,2064,4238,4238
airport3nDr0nDe1,1.508772,0.316374,0.155127,0.471501,4785,4759,11689,11689
airport39nDr0nDe2,2.375940,1.017555,0.584411,1.601966,13152,12907,35014,35014
airport39nDr1nDe0,1.736842,0.600866,0.155219,0.756085,8704,8680,20317,20317
grid20nDr1nDe1,2.934837,2.335678,1.511085,3.846763,11299,11207,25322,25322
airport3nDr1nDe1,0.822055,0.234061,0.129272,0.363333,4036,4014,9675,9675
metroplex26nDr1nDe0,2.789474,2.654162,0.200570,2.854732,7290,7250,15978,15978
airport40nDr0nDe1,1.370927,0.251751,0.146040,0.397791,4383,4365,10729,10729
airport39nDr1nDe1,1.012531,0.572407,0.249648,0.822055,8082,8037,20389,20389
grid1nDr0nDe2,8.333333,3.869174,4.718251,8.587425,20082,19724,49679,49679
grid18nDr0nDe3,9.007519,4.559009,11.313597,15.872606,25225,24459,65607,65607
airport40nDr1nDe0,1.105263,0.215263,0.074190,0.289453,2940,2940,6397,6397
