instance,timeLim,opt,totalTime,bestTime,nIter,optIter
airport5nDr0nDe1,30,1.203008,2.130149,0.215781,4,1
grid58nDr0nDe3,30,10.714286,6.268382,4.249577,4,3
airport60nDr0nDe2,30,1.949875,8.270019,0.781794,4,1
metroplex49nDr0nDe2,30,4.939850,57.038459,33.668436,7,4
grid59nDr0nDe1,30,3.556391,6.217339,0.587428,4,1
grid61nDr0nDe1,30,5.090226,3.063355,0.210445,5,1
airport10nDr0nDe3,30,2.573935,9.408482,0.631992,4,1
grid61nDr0nDe2,30,3.310777,3.092784,0.303307,5,1
grid10nDr0nDe3,30,3.922306,1.085003,0.200964,4,1
grid45nDr0nDe2,30,2.674185,27.260750,2.690188,4,1
grid23nDr0nDe1,30,3.864662,16.719542,1.762272,4,1
